,message.sender_id,message.text,message.date,message.id,message.peer_id.channel_id
30,-1001673124233,7 minutes left for the US Session to start.,2022-12-14 13:23:24+00:00,38,1673124233
31,-1001673124233,"The US Session has started.
I decided to check
Coin: ETHUSDT
Timeframe: 30 MINUTES
Observation: As you could see the first hour just closed, we are currently testing the resistance of the daily initial balance that has been formed, which is the purple horizontal rectangle, we also have got a horizontal level of resistance, and the resistance of the parallel channel that's going to the upside.
There is a good possibility of seeing a double top over here, so I have decided to scalp short it.
Hopefully this is just a fakeout and things go as planned. Let's see.",2022-12-14 15:02:30+00:00,39,1673124233
32,-1001673124233,"Coin: ETHUSDT 
Direction: Short ⬇️
Entry: 1339.99
Targets: 1330.67 - 1315.66 - 1292.35
SL: 1350.26",2022-12-14 15:03:28+00:00,40,1673124233
33,-1001673124233,7 minutes left for FOMC 🚨,2022-12-14 18:54:13+00:00,41,1673124233
34,-1001673124233,,2022-12-14 19:03:15+00:00,43,1673124233
35,-1001673124233,FOMC ✅,2022-12-14 19:03:39+00:00,44,1673124233
36,-1001673124233,,2022-12-14 19:04:52+00:00,45,1673124233
37,-1001673124233,"Quickie update,
FED ✅",2022-12-14 19:05:31+00:00,46,1673124233
38,-1001673124233,Second Target 🎯,2022-12-14 19:09:40+00:00,48,1673124233
39,-1001673124233,Well said 💪,2022-12-15 08:15:31+00:00,49,1673124233
40,-1001673124233,Reached final target 70% ✅,2022-12-15 11:16:16+00:00,50,1673124233
41,-1001673124233,2 hours and 14 minutes left for the US Session to start 🙈🐻,2022-12-15 11:16:54+00:00,51,1673124233
42,-1001673124233,We will form a large initial balance as usual because we've got some important news on the first hour of the session. That would be great 💪,2022-12-15 11:26:13+00:00,53,1673124233
43,-1001673124233,"US Session has closed, but I'm not trading yet, waiting for news and the first hour candle to close.",2022-12-15 13:49:58+00:00,54,1673124233
44,-1001673124233,"Just like we have expected, our initial balance is a bit large because of the 1.2%+ mouvement to the downside that has been caused by US Retail sales m/m news,",2022-12-15 13:53:09+00:00,55,1673124233
45,-1001673124233,"Coin: BTCUSDT
Timeframe: 30 Minutes
Observation: We've got some strong levels of support over here, first of all we have the 0.618 Fibonacci, Initial balance support, and order-block, I'm taking a long here based on them. Hopefully we break above the trend and the initial balance from above.",2022-12-15 14:30:31+00:00,56,1673124233
46,-1001673124233,"Pair: BTCUSDT Long
Direction: LONG ⬆️
Leverage: Cross x15
Entry: 17542.5
Targets: 17675.2 - 17903 - 18400
Stop loss: 17370 ❌",2022-12-15 14:31:28+00:00,57,1673124233
47,-1001673124233,"Ethereum short has reached its final target around 150% profits.
Bitcoin long has reached stop loss 17%.",2022-12-15 23:29:01+00:00,58,1673124233
48,-1001673124233,US Session opens within 1 hour and 45 minutes.,2022-12-16 11:44:34+00:00,59,1673124233
49,-1001673124233,No important news for today's initial balance.,2022-12-16 11:45:03+00:00,60,1673124233
50,-1001673124233,"Nothing much about bitcoin for now, we already know that we are forming a one time framing low ( to the downside), so basically we will wait for our initial balance to close from below and we will continue shorting. Will provide a signal once we do so. We might short some alts aswell, stay tuned.",2022-12-16 15:45:40+00:00,61,1673124233
51,-1001673124233,"FED 👀

Powell and his team seem to have made the decision to raise rates based on false data.  The main reason for the decision of Powell and his team to increase interest rates is that the labor market is overly ACTIVE. ++
It can be expected that the Fed will stop its high interest rate decisions as soon as possible, and maybe even continue to decrease interest rates.[🔗link](https://www.zerohedge.com/markets/here-comes-job-shock-philadelphia-fed-admits-us-jobs-overstated-least-11-million)",2022-12-17 10:41:23+00:00,62,1673124233
52,-1001673124233,"Coin: ADAUSDT 
Timeframe: 1 Hour.
Observation: This coin is currently forming a bearish flag pattern, we might see a continuation to the downside very soon.
Would only short from a good level, such as this bearish flag resistance or 0.618 Fibonacci. Stay tuned brothers!",2022-12-18 09:44:04+00:00,63,1673124233
53,-1001673124233,"Coin: BNBUSDT 
Timeframe: 1 Hour
Observation; I think that this pair will fall soon, it has formed a bearish divergence, currently rejecting on an order block, 0.618 Fibonacci level, and resistance of bearish flag.
I'm going short from here, stop loss would be a closure above the highest high",2022-12-18 10:37:28+00:00,64,1673124233
54,-1001673124233,"Pair: BNBUSDT Short
Leverage: Cross x10
Entry: 247.5
Targets: 236.9 - 225.0 - 197.8
Stop loss: 259.7",2022-12-18 10:39:06+00:00,65,1673124233
55,-1001673124233,US Session will open within 10 minutes.,2022-12-19 12:54:31+00:00,66,1673124233
56,-1001673124233,7 minutes for the initial balance to form.,2022-12-19 14:23:46+00:00,67,1673124233
57,-1001673124233,"BITCOIN Daily Update:
We could notice that the market is currently going sideways, and rotating, this could be an horizontal bearish flag because of the previous large mouvement that we've seen to the downside, otherwise we need to form a bullish reversal pattern like double bottom in-order to start thinking of a reversal to the upside. I'm not taking any position or breakout position yet, I'm only holding BNB.",2022-12-19 14:50:47+00:00,68,1673124233
58,-1001673124233,"Coin: CTCUSDT
Leverage: Cross x15
Entry: 0.51800 - 0.52
Targets: 0.50050 - 0.49285 - 0.48025 - 0.47095 - 0.45315
Stop loss: 0.55990",2022-12-19 16:17:46+00:00,69,1673124233
59,-1001673124233,BNB is on 🔥💰🤑,2022-12-19 16:34:54+00:00,70,1673124233
60,-1001673124233,,2022-12-19 18:52:17+00:00,71,1673124233
61,-1001673124233,🤑💰,2022-12-19 19:15:41+00:00,72,1673124233
62,-1001673124233,The US Session will open within 58 minutes.,2022-12-20 12:32:27+00:00,73,1673124233
63,-1001673124233,"Ladies and gentlemen, the US Session is starting, we will be observing the market, letting it generating some information for us and form initial balance on the first hour and then we see if it's a good day to trade or not.",2022-12-20 13:27:26+00:00,74,1673124233
64,-1001673124233,"Nothing interesting, rotation day.",2022-12-20 18:14:10+00:00,75,1673124233
65,-1001673124233,"Still in this balance. It became a 5 days balance. Will update with a chart soon, waiting for the initial balance to form.",2022-12-21 13:46:11+00:00,76,1673124233
66,-1001673124233,"BITCOIN Daily Update:
Market is still on a sideways structure with some liquidity grabs from the shown key level after the previous move to the downside, as shown in the chart the VAH is doing it's job as a support level, while bouncing of the POC, for now we are looking for break of those levels",2022-12-22 22:46:27+00:00,78,1673124233
67,-1001673124233,"If the current 1 hour candlestick closes somewhere below this level in the next few hours, Bitcoin is likely going below 16k very soon.",2022-12-22 22:58:59+00:00,79,1673124233
68,-1001673124233,"Coin: MTLUSDT
Direction: SHORT 📉
Leverage: Cross x15
Entry: 0.760
Targets: 0.742 - 0.734 - 0.727 - 0.719
Stop loss: 0.800",2022-12-23 07:07:14+00:00,80,1673124233
69,-1001673124233,"Keep holding, will be sharing a chart to explain why we are shorting.",2022-12-23 08:08:03+00:00,81,1673124233
70,-1001673124233,liquidity grabs are the areas which MTL will visit after that pump,2022-12-23 09:00:01+00:00,82,1673124233
71,-1001673124233,First Target ✅ ($0.742),2022-12-23 09:07:24+00:00,83,1673124233
72,-1001673124233,Second Target ✅ ($0.735),2022-12-23 12:33:53+00:00,85,1673124233
73,-1001673124233,"MTL reached 4th target ($0.727)
114.2% Profits. ✅💹",2022-12-24 07:57:57+00:00,86,1673124233
74,-1001673124233,"EGLDUSDT 4HR,
that CC golden zone would be an epic level to short. 
0.618 fibonacci and order block.",2022-12-24 14:50:34+00:00,87,1673124233
75,-1001673124233,"Leverage: Cross x15 
Could use market (1220-1218)",2022-12-25 10:50:19+00:00,88,1673124233
76,-1001673124233,"Coin: BTCUSDT
Timeframe: 30minutes
Observation: I believe that we are forming a descending Triangle here on Bitcoin, I we are currently retesting the resistance of it, I dont think that we are going to break yet, we should be heading down to grab more liquidity, but I have decided to trade short Ethereum instead because it has got less SFPs. Stay safe! 💰🤑",2022-12-25 10:59:52+00:00,89,1673124233
77,-1001673124233,"Market is full of SFPs right now (Swing Failure Patterns) so, stay safe! It should stay like this until the end of Christmas.",2022-12-25 18:44:14+00:00,91,1673124233
78,-1001673124233,"ATOMUSDT 1D,
I believe that we will face a rejection from the falling wedge resistance, grab sum liquidity from the horizontal level of support (target 1), then break from above.",2022-12-26 13:12:11+00:00,92,1673124233
79,-1001673124233,,2022-12-28 11:35:40+00:00,93,1673124233
80,-1001673124233,This is how we say Merry Christmas!🎅🎄💰,2022-12-28 11:36:15+00:00,94,1673124233
81,-1001673124233,"Today is our first US Session of the year 2023, I would like to wish you all a happy new year! ❤️",2023-01-02 15:14:53+00:00,95,1673124233
82,-1001673124233,,2023-01-02 15:56:11+00:00,96,1673124233
83,-1001673124233,"Coin: JASMYUSDT
Timeframe: 4HR
Observation: Reached resistance, MACD crossing, Reached peak on VMC Cipher, I think that we will see a pullback to the downside from here.",2023-01-02 16:01:37+00:00,97,1673124233
84,-1001673124233,JASMYUSDT hit first Target ($0.003606)✅,2023-01-02 16:50:25+00:00,98,1673124233
85,-1001673124233,Our first signal of the year went for it 🚀 Let's goo! (JASMYUSDT),2023-01-02 16:51:07+00:00,99,1673124233
86,-1001673124233,JASMY second target has been hit ✅ ($0.003552),2023-01-03 07:48:28+00:00,100,1673124233
87,-1001673124233,,2023-01-03 08:38:05+00:00,101,1673124233
88,-1001673124233,"Coin: SOLUSDT
Timeframe: 2Hours
Observation: we are currently seeing a rejection from a mid-term 0.618 Fibonacci resistance, and a 4 hours resistance aswell. ($12) Which is also a psychological level of resistance. Expecting to see a rejection and a small mouvement to the downside from here.",2023-01-03 08:44:38+00:00,102,1673124233
89,-1001673124233,"Bitcoin Update!
Timeframe: 2 hours.
After a huge dump, we have formed a double bottom pattern, and recently we have been trending to the upside, we will probably reject from the neckline, get some liquidity from the support levels and then pullback up.",2023-01-04 16:41:23+00:00,104,1673124233
90,-1001673124233,"After an amazing win streak have reached our first stop loss ❌
Solana stepped out at stop loss at the price of ($12,195).",2023-01-04 16:42:50+00:00,105,1673124233
91,-1001673124233,"ETHUSDT 4HR,
we are currently forming a bearish flag, retested the 0.618 fibonaci, resistance of the flag, expecting to see a rejection from here or maybe after another small retest. There is a good chance to break from down below. Let's see how this trade goes.",2023-01-05 12:32:00+00:00,106,1673124233
92,-1001673124233,"Coin: ETHUSDT
Direction: Short ⬇️
Leverage: Cross x10
Entry: 1258
Targets: 1218 - 116 - 1074
Stop loss: 1296",2023-01-05 12:33:23+00:00,107,1673124233
93,-1001673124233,1160 is the second target.,2023-01-05 14:22:48+00:00,108,1673124233
94,-1001673124233,"Coin: MASKUSDT
Timeframe: 2HR
Observation, looking bullish, broke above falling wedge, bottomed at our 4 hours level of support and now we are going to the upside, I believe that we will atleast reach the first resistance we have.",2023-01-06 15:19:19+00:00,109,1673124233
95,-1001673124233,"Coin: MASKUSDT
Direction: Long ⬆️
Leverage: Cross x10
Entry: 2.317 
Targets: 2.4 - 2.5 - 2.769
Stop loss: 2.233",2023-01-06 15:20:28+00:00,110,1673124233
96,-1001673124233,,2023-01-06 20:11:17+00:00,112,1673124233
97,-1001673124233,,2023-01-06 20:54:05+00:00,113,1673124233
98,-1001673124233,Taking more profits here a bit before second target ✅ ($0.002056),2023-01-06 22:23:37+00:00,115,1673124233
99,-1001673124233,Closing position here. ✅ ($0.001760),2023-01-07 07:52:30+00:00,116,1673124233
100,-1001673124233,"Followed our first wave ✅
Following our second wave ✅
Filling more on tha 0.618 Fib for pullback to the upside.",2023-01-07 10:59:08+00:00,117,1673124233
101,-1001673124233,Second target ✅ ($0.02343),2023-01-08 08:57:14+00:00,119,1673124233
102,-1001673124233,Taking some profits here ✅ ($2.437),2023-01-08 23:14:24+00:00,120,1673124233
103,-1001673124233,More 🤑🤑,2023-01-09 00:11:03+00:00,121,1673124233
104,-1001673124233,"MASKUSDT amazing prediction done by us, enjoy everyone! it literally followed every single wave. ✅",2023-01-09 11:04:12+00:00,122,1673124233
105,-1001673124233,"The US Session has started since 15 minutes ago, we are currently forming a large initial balance. Be ready for a ""Normal variation day"" because Fed Chair Powell Speaks today. There will be a large mouvement on the first hour of the US Session. We will be taking a position once it closes.
We won't be holding for so long because before the end of session we will have CPI y/y news for the AUD. It's a rough day but with experience could be traded easily and used as an advantage, let's see how it goes! 🚀",2023-01-10 13:45:14+00:00,123,1673124233
106,-1001673124233,Everything was just PERFECT about this prediction 🥲🚀💰,2023-01-10 13:48:33+00:00,124,1673124233
107,-1001673124233,,2023-01-11 09:57:10+00:00,126,1673124233
108,-1001673124233,"Coin: GALAUSDT
Timeframe: 15 Minutes
Observation: We have broke below support, going to retest resistance, 0.618 fibonacci, and trend. I believe that we will reject to the downside.",2023-01-11 10:39:36+00:00,128,1673124233
109,-1001673124233,Bitcoin is about to go inside of the channel on the 15 minutes timeframe which will cause a dump.,2023-01-11 12:10:11+00:00,129,1673124233
110,-1001673124233,Taking profits here at the second target ($0.03735),2023-01-11 14:21:54+00:00,130,1673124233
111,-1001673124233,Bitcoin followed first wave.,2023-01-11 14:24:38+00:00,131,1673124233
112,-1001673124233,"The US Session just opened, we currently are forming a large initial balance for the first hour, because of the CPI news. As usual, we are waiting for the first hour to close in-order to open a position.",2023-01-12 13:33:00+00:00,132,1673124233
113,-1001673124233,CPI YoY went down to 6.5%,2023-01-12 13:34:22+00:00,133,1673124233
114,-1001673124233,"Once the initial balance closes, we will show you how this will affect the market.",2023-01-12 13:34:45+00:00,134,1673124233
115,-1001673124233,"Coin: Bitcoin
Timeframe: 1 Day.
Observation: I believe that we will continue going up until the
zone of reversal at the price of $19,200.",2023-01-12 17:07:20+00:00,135,1673124233
116,-1001673124233,Hopefully this is the first fakeout we predicted.,2023-01-12 18:31:34+00:00,137,1673124233
117,-1001673124233,"Coin: BTCUSDT
Timeframe: 15 Minutes.
Observation: Forming a Bullish pennant, but the thing is that we could also notice that there is a bearish double top pattern. So both of the scenarios are possible, we will be waiting for a breakout in-order to confirm one of these two scenarios.",2023-01-13 13:39:20+00:00,138,1673124233
118,-1001673124233,GALAUSDT followed prediction and went for amazing profits!,2023-01-13 15:06:33+00:00,139,1673124233
119,-1001673124233,Peaked at our FINAL TP at the price of 🟩($0.037469).,2023-01-13 15:07:39+00:00,140,1673124233
120,-1001673124233,"Coin: ETHUSDT
Timeframe: Daily
Observation: After a large mouvement to the downside, Ethereum has formed a triangle, right now we are retesting the resistance with a small fake breakout, if we go back inside of the triangle, I think that we will be breaking from below, which will take us to the price of ($801) at our Weekly level of Support.",2023-01-15 09:25:04+00:00,141,1673124233
121,-1001673124233,"Coin: BNBUSDT
Timeframe: Daily
Observation:
We are currently retesting the POI of our balance that we have formed since 11 May 2022nd, and our short term 0.618 Fibonacci, Orderblock.
Expecting to see a rejection from here. If we do so, the mouvement to the downside might be large.",2023-01-15 09:30:07+00:00,142,1673124233
122,-1001673124233,"Coin: BTCUSDT
Timeframe: Daily
Observation: We have broke the zone of reversal of our prediction, right now we are currently retesting POC zone, horizontal resistance, mid-term 0.618 Fibonacci, we will see a reversal starting from around this area, then we will see what happens next once we retest our old zone of reversal resistance which became support, and at the same time we would be retesting the trend that we have recently broke above. We either retest and pullback to the upside which will be the bull-case scenario, or we go back inside of the trend which will be a bearish scenario.
If we go back inside of the trend I'm expecting to see lower lows on BTC",2023-01-15 09:45:48+00:00,143,1673124233
123,-1001673124233,"Coin: KSMUSDT
Timeframe: Daily
Observation: We are currently retesting the resistance of this falling wedge. 
I believe that soon KSM is about to form a rounding bottom. I'm not sure if this is our bottom tho, we might see a rejection to the downside from here.",2023-01-15 10:04:52+00:00,144,1673124233
124,-1001673124233,"Pair: DOTUSDT
Timeframe: Daily
Observation: We could see that we have recently broke above this falling wedge, after the breakout we are currently testing the zone of POC (Point of Control), we will see a rejection from here and retest the short term 0.618 Fibonacci, support of value, zone of breakout in-order to be able to continue going upwards safely.",2023-01-15 13:23:18+00:00,145,1673124233
125,-1001673124233,"Pair: ETHUSDT 
Timeframe: Daily
Observation: This is the most accurate triangle we could rely on, and we are currently testing its resistance, order-block at the price of 1600. 
Expecting to see a rejection from here, we have started forming reversal patterns.",2023-01-17 13:20:58+00:00,146,1673124233
126,-1001673124233,"Pair: ETHUSDT 
Timeframe: 30 Minutes
Observation: Currently forming an ascending channel, retested the 0.618 Fibonacci and the POC level, which caused for the current reversal to the upside. I believe that we should go up a little bit in-order grab more liquidity to break from below. 
This whole parallel channel is on a BEARISH Divergence. Expecting to break from below, would be fairer.",2023-01-17 13:32:46+00:00,147,1673124233
127,-1001673124233,"Don't trust this pump, initial balance is just forming.",2023-01-17 14:28:19+00:00,148,1673124233
128,-1001673124233,"19 minutes and then the fed starts. 👌
We will not trade on the first hour, we will wait for a large initial balance, just like we've seen yesterday when I told you not to trust the pump.",2023-01-18 13:19:42+00:00,149,1673124233
129,-1001673124233,"Coin: Bitcoin
Timeframe: 30 minutes,
Observation: This is my opinion when it comes to predicting where the market is heading today.",2023-01-18 13:21:02+00:00,150,1673124233
130,-1001673124233,The fakeout was larger than we expected. I believe that we should see a pullback to the downside within 15 minutes.,2023-01-18 14:15:47+00:00,151,1673124233
131,-1001673124233,Just like we predicted,2023-01-18 14:38:50+00:00,152,1673124233
132,-1001673124233,"Predicted the news direction, that it's a fakeout, and we predicted the dump. WE NAILED IT!",2023-01-18 17:35:30+00:00,153,1673124233
133,-1001673124233,"Coin: OCEANUSDT
Timeframe: 30 Minutes
Observation: Currently formed a double top pattern, seen a rejection, right now we are retesting short term 0.618 Fibonacci, I believe that we should go down for more.",2023-01-18 19:00:12+00:00,154,1673124233
134,-1001673124233,"🚨SHORT $KAVA @ MARKET
🏦 ENTRY: $1.050
🎖 TP1: $1.034
🏆 TP2: $1.023
🎯 TP3: $1.013
💎 TP4: $1.003
🚀 TP5: $0.981
🛑 SL: $1.102",2023-01-19 06:19:28+00:00,155,1673124233
135,-1001673124233,Second Target has been hit ✅ ($1.023),2023-01-19 06:36:57+00:00,156,1673124233
136,-1001673124233,,2023-01-22 11:31:36+00:00,157,1673124233
137,-1001673124233,"Target 5 has been hit within less than 17 minutes ✅🔥($1,2365)",2023-01-22 12:05:21+00:00,158,1673124233
138,-1001673124233,"Coin: Ethereum
Timeframe: Daily
Observation: It has followed our first prediction, and went upwards, rejected from our resistance. Right now we will either see a pullback up from the breakout area, and we fly up to $1979 -  $2,000,
Or go sideways, and then see a large dump until our mid-term level of support at the price of $800.",2023-01-24 11:21:53+00:00,159,1673124233
139,-1001673124233,"Coin: DOTUSDT UPDATE
Rejected from the level that we have predicted, pulled back down a little bit almost went for a retest at our zone, if it did it would've been a stronger pull up. We went for a nice 21% move, We are currently waiting for a daily closure for some confirmations.",2023-01-24 11:34:09+00:00,160,1673124233
140,-1001673124233,"Coin: KSMUSDT UPDATE
We finally have gotten our breakouts, we are currently waiting for one of the two directions from this consolidation zone.",2023-01-24 11:36:03+00:00,161,1673124233
141,-1001673124233,"Coin: BTCUSDT 
Timeframe: 30 minutes
Observation: We have got a lot of resistances on this US Session, the Point of Control is from above, we have the CC level resistance, Initial balance resistance, Value Resistance, Bullish flag resistance. All of them are close to each other which might result in massive sells. We also could notice that there are bearish indications from the RSI. There is a bearish divergence here, in my opinion we need to go down.",2023-01-24 15:16:27+00:00,162,1673124233
142,-1001673124233,"Coin: BTCUSDT Update
We have broke below the initial balance just like how we predicted which was so obvious. We're currently retesting it on our new daily timeframe journey.",2023-01-25 06:43:57+00:00,163,1673124233
143,-1001673124233,"Coin: ETHUSDT UPDATE
Observation: We have currently rejected from the resistance that we have predicted. Right now we are retesting the level of order block, soon we will pick up a specific direction. We either see a continuation to the upside. Or a rejection to the downside.",2023-01-25 06:46:31+00:00,164,1673124233
144,-1001673124233,"First Wave pullback up to the Initial balance ✅
Large mouvement to the downside ✅
Retesting the initial balance ✅
Filled the support level ✅
Amazing prediction as usual 🔥🚒",2023-01-25 06:47:59+00:00,165,1673124233
145,-1001673124233,"🚨SHORT $APT @MARKET
🏦 ENTRY: $17.980
🎖 TP1: $17.520
🏆 TP2: $17.185
🎯 TP3: $16.805
💎 TP4: $16.450
🚀 TP5: $16.020
🛑 SL: $19.775",2023-01-26 11:01:54+00:00,166,1673124233
146,-1001673124233,Just as $APT get stopped out on that wick it hits TP1 right after 🤣 this market playing 🤣,2023-01-27 10:44:45+00:00,167,1673124233
147,-1001673124233,"SHORT $DAR @ MARKET
 ENTRY: $0.2800
 TP1: $0.2555
 TP2: $0.2500
 TP3: $0.2445
 TP4: $0.2405
 TP5: $0.2320
 SL: $0.35166",2023-01-27 10:49:03+00:00,168,1673124233
148,-1001673124233,"🚨Expecting the market to be volatile today.
-Personal Spending MoM.
-Personal Income MoM.
-Core PCE Price Index MoM.
-GDP Growth Rate QoQ Adv.
-Durable Goods Orders MoM.",2023-01-27 11:42:42+00:00,169,1673124233
149,-1001673124233,This is my Expectation for Bitcoin within the next few days. Start of Febuary will be 🩸,2023-01-27 11:45:59+00:00,170,1673124233
150,-1001673124233,"BTC
▓ $0.44T

Gold
▓▓▓▓ $11T

S&P 500
▓▓▓▓▓▓▓▓ $36T

Global Equities
▓▓▓▓▓▓▓▓▓▓▓▓▓ $110T

Global Debt
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓ $300T

Global Real Estate
▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓ $325T",2023-01-27 11:52:14+00:00,171,1673124233
